please_choose_a_category,Tweets,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13
direct_eyewitness,thatguydlane32 fasho was just an earthquake,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,wow. that was a strong earthquake in sf bay area just now.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,what the hell .. earthquake &amp;shit ,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness, hiredbyashley did you feel da earthquake,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,was that an earthquake?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,hoo boy! that was a slammer! #earthquake,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,intense and short earthquake; felt like someone dropped a car on the roof.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,omg earthquake..ah,0,0,0,0,0,0,0,1,0,0,1,0,0
direct_eyewitness,lmao look at earthquake we felt,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,i'm already on edge from the warriors game. and then there is an earthquake. yikes.,0,1,1,0,1,1,0,0,1,1,0,1,1
direct_eyewitness,well that earthquake tho,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,earthquake shook me up!!!,1,1,1,0,1,1,1,0,1,0,0,0,0
direct_eyewitness,sweet earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,was that an earthquake in sf or me jumping and yelling at the tv during the  warriors game?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,that tiny earthquake got me shook,1,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,another freaking #earthquake ... what gives?!  #bayarea,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,~earthquake~,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,i think that was an earthquake? i love how i check twitter for this each time i *think* it happens. ,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,3.8 earthquake in oakland. shook parkmerced pretty good.,1,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i think that was just a little earthquake,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,gogi felt that little earthquake  too! ,0,1,1,1,0,0,1,0,1,0,0,0,0
direct_eyewitness,ohhh shit earthquake,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,apocalypse  is that you? #earthquake,0,0,1,0,1,1,1,0,1,0,0,0,0
direct_eyewitness,woah i think thats the first earthquake i've felt here in the bay,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,nigga was that just an earthquake? ,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,whenever there's an earthquake  my first response is to go on twitter after,0,1,1,1,1,1,0,0,1,0,0,1,1
direct_eyewitness,well guess i finally experienced my first lab earthquake...what a way to start the week #sf #earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,another shaker in danville #earthquake  abc7now,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,was there an earthquake right now ??,0,1,1,0,1,0,1,0,1,1,0,0,1
direct_eyewitness,did y  all just feel that earthquake? в�№пёџ,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,first earthquake in the new house. why do we live in a hill again?  tangojuliet415,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,yall felt that earthquake ...,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,bro earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,six years later  i  ve finally felt an earthquake! #eqca,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,oh hi there earthquake,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,there was just an earthquake lmaooo,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,yuuup earthquake lmao last time twitter was cracckin,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,is that an earthquake or is it just me,0,1,1,0,1,1,0,0,1,1,0,1,1
direct_eyewitness,yo sorry about that earthquake. real bad gas today #earthquake #sf #bayarea #sfearthquake,0,1,1,1,1,0,0,0,1,1,0,0,0
direct_eyewitness,you're all lying about this earthquake,0,1,1,0,1,1,0,0,1,1,0,0,0
direct_eyewitness,am i trippin or did yall feel that earthquake!,1,1,1,1,1,0,1,0,1,1,0,1,0
direct_eyewitness,what the heck was that rumbling. #earthquake? #oakland,0,1,1,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,that was a legit earthquake.  i feel so california.,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,just experienced my first earthquake lol shit crazy,0,1,0,1,1,0,0,1,1,1,0,1,1
direct_eyewitness,holy crap! just experienced a jolting earthquake right now! #raw,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,violent fucking earthquake. rude.,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,omg omg omg omg omg omg earthquake. i still don  t know what to do when i feel one besides go on twitter... https://t.co/79ou4iof4b,1,1,1,1,1,1,0,1,1,1,0,1,1
direct_eyewitness,im dead  twitter never fails w the earthquake confirmation  love yall ,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,am i trippin or was there just an earthquake??,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,yall felt that earthquake just now in oakland?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,lol there was a minor earthquake just now. anyone else feel it?,0,1,1,1,1,1,1,1,1,1,0,1,0
direct_eyewitness,time to pop into sf twitter to see if anyone else felt that earthquake  or am i insane https://t.co/xnk3db7fpo,1,1,1,1,1,0,0,0,1,0,0,1,0
direct_eyewitness,earthquake? earthquake? yeah  earthquake.,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,i  m facetiming ashley &amp; she just freaked out cos she felt an earthquake,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,oh shit!! that was earthquake,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,earthquake #sanfrancisco,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,earthquake! warriors bout to tear the house down #bayarea,0,1,1,1,1,1,1,0,1,0,0,0,0
direct_eyewitness,ummm did anyone else feel that earthquake?????!,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,whoa  #earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,have now survived my third earthquake in california. #shakes,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,so it was just an earthquake and the first thing i thought was  let me go to twitter because the last time y  all had it lit,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i know that was an earthquake,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,whoa  who else felt that?! #earthquake,0,1,1,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,holy shit. who  s in sf &amp; just felt that big ass earthquake ?!,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,oh hey just had an earthquake,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,ughhhh earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,so y  all just felt that earthquake?,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,first day out of school  and there  s an earthquake. back to berkeley i guess,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,there was fashoooo just an earthquake,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,that earthquake got me fucked up,1,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,did anybody else feel that earthquake?? anybody? i'm moving back to ohio. i hate these shits ,1,1,1,1,1,0,1,0,1,1,0,1,0
direct_eyewitness,screw you  earthquake - i  m trying to watch the  warriors,1,1,1,1,1,0,0,0,1,0,0,1,0
direct_eyewitness,was there earthquake just now  in san francisco?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,mini earthquake sf?,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,just another earthquake in the bay. wbu???,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,seriously think a ghost is shaking my bed whenever there's an earthquake here,1,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,just felt an earthquake #sf,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,did anyone else feel the earthquake?,0,1,1,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,wtf why did my house just shake???? #earthquake,0,1,1,1,1,1,1,1,1,1,0,1,1
direct_eyewitness,earthquake ?,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,seriously  earthquake?,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,either berkeley just had a minor earthquake or a giant bumped into my whole house,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,oh shit earthquake ,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,watching shane  s new video scared as heck and an earthquake hits freaking scariest moment of my life,0,1,1,1,1,1,0,0,1,0,0,1,1
direct_eyewitness,that lil earthquake mhm mhm mhmmm,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,yo was that another earthquake!?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,okay that earthquake wasn  t too bad lmfao,0,1,1,1,1,0,0,0,1,0,0,0,0
direct_eyewitness,did i just wake up from an earthquake,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,we just had an earthquake here in san francisco  https://t.co/mzupkcqwld,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i'm feeling left out that i didn't feel that earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,that was a good shake just now! #oakland #earthquake,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,big ass earthquake ,0,0,1,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,bruh i know y  all felt that earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,y  all felt that earthquake bruh????,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,#earthquake in the bay,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,ok that was a nice sized earthquake,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,wooo  felt that earthquake!,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,earthquake #eastbay oakland #california #jiggle #earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,did y  all just feel the earthquake?,0,1,1,0,1,0,1,0,1,1,0,1,0
direct_eyewitness,i felt the earthquake!!!!,1,1,1,1,1,0,1,0,1,0,0,1,0
direct_eyewitness,hey   berkeleyside was that an earthquake or my kids? or something else?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,daaang my whiskey bottles just did a dance. first time i've felt a earthquake since moving here o.o,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,that was an earthquake.,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,if you didn  t feel the earthquake  that  s because the epicenter was more than 350 miles away.,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,whoa! big single shake! #earthquake #sanfrancisco #bayarea #fb,1,0,1,0,1,0,1,0,0,0,0,0,0
direct_eyewitness,small shake in sf #earthquake,1,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,hahaha that earthquake dropped my edc box. its edc week bitch!,0,1,1,1,1,1,1,0,1,1,0,0,1
direct_eyewitness,was this an earthquake???,0,1,1,0,1,1,1,0,1,0,0,0,1
direct_eyewitness,damn earthquake shooketh my wig,1,0,0,0,1,0,0,0,0,0,0,0,1
direct_eyewitness,was that an earthquake? #bayarea,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,damn bitch. that earthquake woke my game up,1,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,yo i think i just felt a mini earthquake,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,am i trippin or was that an earthquake? lol,1,1,1,1,1,0,1,1,1,0,0,1,1
direct_eyewitness,was there just an earthquake or im trippin lmao,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,alrighty  who else felt that earthquake?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,woooooaaaaah that was first ever earthquake,0,1,1,1,0,0,0,0,1,0,0,0,0
direct_eyewitness,that earthquake ohhh shit,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,#oakland was that an earthquake??!!?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,am i high or was there an earthquake,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,i  m not gonna lie i felt a big earthquake earlier,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,hello earthquake twitter! waiting for the deets  earthquakessf,0,1,1,0,1,0,1,0,1,1,0,1,0
direct_eyewitness,omfg what that an earthquake,0,1,1,0,1,0,0,0,1,1,0,0,1
direct_eyewitness,i felt it! #earthquake #oakland,1,1,1,1,1,0,1,0,1,0,0,1,0
direct_eyewitness,that was the first earthquake i  ve felt in years!!!!,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,was that another earthquake,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,that earthquake was real,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,3  2  1  earthquake twitter hello,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,lol my mom got scared of the earthquake,0,1,1,0,1,0,0,1,1,0,0,0,1
direct_eyewitness,stop quaking. stop quaking. please. #tulsa #earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,lmaoooo. here come the earthquake tweets,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,holy shit that was a short but strong earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,did i just feel an #earthquake in #sanfrancisco or am i imagining?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,*checks twitter to see if everyone felt that earthquake*,0,1,1,0,1,0,0,0,1,0,0,1,0
direct_eyewitness,don't act like you didn't feel that.   i just saw dildos swaying on the shelves.  #earthquake https://t.co/rlgqs29ikq,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,sorry you all on your own now.. i see the earthquake but i totally disappointed with you all.. i can change everyth  https://t.co/tyei49dxje,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,jus felt a earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,fucking earthquake,0,0,0,0,0,0,0,0,1,0,1,0,0
direct_eyewitness,...earthquake?,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,that was an #earthquake ? or just a really broken washing machine,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,y  all feel that earthquake??,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,just had an earthquake...,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,so was that an earthquake  or are my new neighbors loud?,0,1,1,1,1,0,1,0,1,0,0,0,1
direct_eyewitness,maaaan y  all felt that earthquake?,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,oh shit that was a earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,shit earthquake:!,0,0,0,0,0,0,1,0,1,0,1,0,0
direct_eyewitness, __jaysin duhhhh its an earthquake,0,1,1,1,1,1,0,0,1,0,0,0,1
direct_eyewitness,okay i felt that. that earthquake had a nxgga trippin. #earthquake,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,was that just an earthquake,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,nothing like a nice sf earthquake to welcome me home!!!!,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,minor earthquake? makes sense with the turmoil hawaii is going through. there  s a lot happening down there...,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,#earthquake in #sanfrancisco just felt it in #southbeach. shook the 7th floor pretty good...,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake!!!,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,holyshit! that earthquake just now in san francisco!!!,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,hey  earthquake!,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,i def just felt that earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,tiny little earthquake just now. when you live in sf you get used to it,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,lmaooo why didn  t this earthquake kill me.,0,1,1,1,1,1,0,0,1,0,0,0,0
direct_eyewitness,another earthquake in the bay that i didn  t feel,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,#earthquake but not the big one,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,y'all tweet so fast as if you knew the earthquake was gonna happen lol,0,1,1,1,1,0,0,1,1,0,0,0,0
direct_eyewitness,just had a pretty big earthquake northern japan,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,lawwwwddd i just almost ran outside breastfeeding #earthquake #berkeley,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,i know hall felt that earthquake just now,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,me: earthquake? earthquake  mom: *starts saying the hail mary and our father*   as i sit here unbothered hahahha,1,1,1,1,1,0,1,0,1,0,0,1,1
direct_eyewitness,we just had a strong earthquake!!!,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,mini #earthquake just now in san jose  or is it just a monday?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,was that an earthquake?? or just construction?,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,nice earthquake too,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,#earthquake in kensington and berkeley?,0,1,0,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,that was quite a distinct earthquake  a few secs ago here in sf.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,bay area  s #haywardfault is long due for a major 7 - 8 richter scale earthquake. it  s a matter of time. https://t.co/sshcayqpby,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,well  my heart's racing! #earthquake #noevalley,0,0,0,0,1,0,1,0,0,0,0,0,1
direct_eyewitness,#earthquake city. who felt that? i swear that was under our house on the hayward fault!!,1,1,1,1,1,1,1,0,1,0,0,1,1
direct_eyewitness,yo did i just feel an earthquake??,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,bruh just felt that earthquake at school ,0,1,1,0,1,0,0,0,1,1,0,1,0
direct_eyewitness, usgsvolcanoes and we just had an earthquake sf bay area...,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,whoa. any other san francisco people just feel that earthquake?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,yoooo that  s an earthquake,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,that wasn  t an earthquake you just felt  it was me sneezing. i apologize for nothing.,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,so am i trippin or was there just an earthquake??,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,was that a small earthquake i just felt in menlo park ca?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,mini earthquake in sf?,0,1,0,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,i was telling my cousin about the earthquake she goes  њoh so the air shook ќ whatsbsnakam,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,whoa  earthquake. still feeling some vibrations.,0,1,1,0,1,1,0,0,1,1,0,1,0
direct_eyewitness,fuck that bitchass earthquake my soup spilled :(,0,0,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,um  pretty strong #earthquake just now  #bayarea??,0,1,0,1,0,0,1,0,1,1,0,1,0
direct_eyewitness,holy fuck earthquake and i'm home alone with these dogs someone save me!,0,1,1,1,1,1,1,0,1,0,0,0,0
direct_eyewitness,was there just an earthquake...? i  m in downtown berkeley.  berkeleyside,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,there was just an earthquake,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,woah  that was an #earthquake.,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,is that earthquake?,0,0,1,0,1,1,1,0,1,0,0,0,0
direct_eyewitness,we had an earthquake but i was on the bus so. #sflife,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,i  m not tripping...we just had a small earthquake right???,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness, jaysauceyy y  all feel that earthquake,0,1,1,0,0,0,0,0,1,1,0,0,0
direct_eyewitness,earthquake  not a bad one,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,i just felt the jolt!  did you feel the #earthquake?  #sanfrancisco #bayarea https://t.co/jvlloalxz4 https://t.co/gzz8n62jhl,1,1,1,1,1,0,1,0,1,1,0,1,0
direct_eyewitness,was there just an earthquake orrrrr,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,good grief.. it won't stop  #earthquake #okc #okwx,0,1,1,0,0,0,0,0,0,1,0,0,0
direct_eyewitness,that earthquake knocked over my lacroix lmao,0,0,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,earthquake strong as fuck,0,1,0,1,0,0,0,0,1,0,0,0,0
direct_eyewitness,is that an #earthquake???,0,1,1,0,1,1,1,0,1,0,0,0,1
direct_eyewitness,did u feel that? #earthquake,0,1,0,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,anyone just feel that little earthquake,0,1,1,1,0,0,0,0,1,1,0,1,0
direct_eyewitness,ooh  #earthquake again! long time no see ,0,1,1,0,1,0,1,0,1,0,0,1,0
direct_eyewitness,that earthquake suddenly made me warm tf,0,1,1,1,1,1,0,0,1,0,0,0,0
direct_eyewitness,windsor earthquake..have you felt it?  #windsor #earthquake #windsorearthquake,0,1,1,0,1,0,1,0,1,0,0,0,0
direct_eyewitness,since i didn't feel the #earthquake  it's only fair that we get another one tonight.  #bayarea #oakland,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,just felt an earthquake.,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,did anyone feel that earthquake??,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,who felt that earthquake?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,i  m trippin but did a small earthquake just happen?,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,just felt an #earthquake in the outer sunset. #sanfrancisco,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness, freezdrdromance i thought it rocked longer than normal. will be interested in where and what magnitude. #stillwater #earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,that earthquake was scary... i need to come up with a real plan to survive this ,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,was that earthquake in sf? for like just a second?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,that was an earthquake,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,little earthquake here in oakland.  would have freaked out marv albert if they game had been here tonight.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,was that an earthquake or are my neighbors moving around?  reggieaqui  drewtumaabc7,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,pretty sure my building just shook a bit... #earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
